run_index,seed,n_agents,n_time_points,mode,n_start_windows,attack_rate_true,attack_rate_pred,peak_day_true,peak_day_pred
2205,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2206,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2207,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2208,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2209,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2210,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2211,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2212,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2213,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2214,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2215,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2216,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2217,50,500,37,early_first_window,1,0.02400000000000002,0.007801635742187507,15.0,26.0
2218,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2219,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2220,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2221,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2222,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2223,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2224,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2225,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2226,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2227,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2228,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2229,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2230,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2231,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2232,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2233,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2234,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2235,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2236,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2237,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2238,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2239,50,500,84,early_first_window,1,0.782,-0.026362792968749993,47.0,26.0
2240,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2241,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2242,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2243,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2244,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2245,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2246,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2247,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2248,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2249,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2250,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2251,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2252,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2253,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2254,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2255,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2256,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2257,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2258,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2259,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2260,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2261,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2262,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2263,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2264,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2265,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2266,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2267,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2268,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2269,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2270,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2271,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2272,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2273,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2274,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2275,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2276,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2277,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2278,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2279,51,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2280,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2281,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2282,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2283,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2284,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2285,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2286,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2287,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2288,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2289,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2290,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2291,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2292,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2293,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2294,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2295,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2296,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2297,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2298,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2299,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2300,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2301,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2302,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2303,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2304,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2305,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2306,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2307,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2308,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2309,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2310,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2311,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2312,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2313,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2314,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2315,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2316,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2317,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2318,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2319,52,500,90,early_first_window,1,0.738,-0.04789367675781242,52.0,12.0
2320,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2321,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2322,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2323,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2324,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2325,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2326,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2327,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2328,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2329,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2330,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2331,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2332,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2333,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2334,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2335,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2336,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2337,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2338,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2339,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2340,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2341,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2342,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2343,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2344,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2345,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2346,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2347,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2348,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2349,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2350,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2351,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2352,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2353,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2354,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2355,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2356,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2357,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2358,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2359,53,500,16,early_first_window,1,0.0020000000000000018,0.005555053710937452,0.0,15.0
2360,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2361,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2362,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2363,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2364,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2365,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2366,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2367,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2368,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2369,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2370,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2371,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2372,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2373,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2374,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2375,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2376,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2377,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2378,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2379,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2380,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2381,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2382,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2383,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2384,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2385,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2386,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2387,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2388,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2389,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2390,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2391,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2392,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2393,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2394,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2395,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2396,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2397,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2398,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2399,54,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2400,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2401,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2402,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2403,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2404,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2405,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2406,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2407,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2408,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2409,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2410,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2411,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2412,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2413,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2414,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2415,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2416,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2417,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2418,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2419,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2420,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2421,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2422,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2423,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2424,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2425,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2426,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2427,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2428,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2429,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2430,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2431,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2432,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2433,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2434,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2435,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2436,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2437,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2438,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2439,55,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2440,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2441,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2442,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2443,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2444,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2445,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2446,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2447,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2448,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2449,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2450,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2451,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2452,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2453,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2454,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2455,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2456,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2457,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2458,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2459,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2460,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2461,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2462,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2463,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2464,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2465,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2466,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2467,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2468,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2469,56,500,98,early_first_window,1,0.654,-0.02319470214843755,44.0,25.0
2470,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2471,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2472,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2473,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2474,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2475,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2476,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2477,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2478,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2479,56,500,98,early_first_window,1,0.656,-0.02319470214843755,44.0,25.0
2480,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2481,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2482,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2483,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2484,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2485,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2486,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2487,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2488,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2489,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2490,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2491,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2492,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2493,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2494,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2495,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2496,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2497,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2498,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2499,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2500,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2501,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2502,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2503,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2504,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2505,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2506,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2507,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2508,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2509,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2510,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2511,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2512,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2513,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2514,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2515,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2516,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2517,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2518,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2519,57,500,81,early_first_window,1,0.79,-0.06803649902343745,42.0,12.0
2520,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2521,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2522,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2523,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2524,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2525,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2526,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2527,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2528,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2529,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2530,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2531,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2532,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2533,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2534,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2535,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2536,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
2537,58,500,12,early_first_window,1,0.0020000000000000018,0.006311645507812491,0.0,11.0
