3.625,50.915
3.650,51.362
3.675,51.809
3.700,52.254
3.725,52.698
3.750,53.142
3.775,53.584
3.800,54.025
3.825,54.466
3.850,54.905
3.875,55.343
3.900,55.779
3.925,56.215
3.950,56.649
3.975,57.083
4.000,57.515
4.025,57.945
4.050,58.375
4.075,58.803
4.100,59.230
4.125,59.655
4.150,60.079
4.175,60.502
4.200,60.923
4.225,61.343
4.250,61.762
4.275,62.179
4.300,62.595
4.325,63.009
4.350,63.421
4.375,63.832
4.400,64.242
4.425,64.650
4.450,65.057
4.475,65.461
4.500,65.865
4.525,66.266
4.550,66.666
4.575,67.065
4.600,67.462
4.625,67.857
4.650,68.250
4.675,68.642
4.700,69.032
4.725,69.421
4.750,69.807
4.775,70.192
4.800,70.575
4.825,70.957
4.850,71.336
4.875,71.714
4.900,72.090
4.925,72.464
4.950,72.837
4.975,73.207
5.000,73.576
5.025,73.943
5.050,74.308
5.075,74.672
5.100,75.033
5.125,75.392
5.150,75.750
5.175,76.106
5.200,76.460
5.225,76.812
5.250,77.162
5.275,77.510
5.300,77.856
5.325,78.200
5.350,78.542
5.375,78.883
5.400,79.221
5.425,79.558
5.450,79.892
5.475,80.225
5.500,80.555
5.525,80.884
5.550,81.210
5.575,81.535
5.600,81.857
5.625,82.178
5.650,82.497
5.675,82.813
5.700,83.128
5.725,83.440
5.750,83.751
5.775,84.059
5.800,84.366
5.825,84.670
5.850,84.973
5.875,85.273
5.900,85.571
5.925,85.868
5.950,86.162
5.975,86.454
6.000,86.744
6.025,87.032
6.050,87.318
6.075,87.602
6.100,87.884
6.125,88.164
6.150,88.442
6.175,88.718
6.200,88.992
6.225,89.263
6.250,89.533
6.275,89.801
6.300,90.066
6.325,90.329
6.350,90.591
6.375,90.850
6.400,91.107
6.425,91.363
6.450,91.616
6.475,91.867
6.500,92.116
6.525,92.363
6.550,92.608
6.575,92.851
6.600,93.091
6.625,93.330
6.650,93.567
6.675,93.802
6.700,94.034
6.725,94.265
6.750,94.493
6.775,94.720
6.800,94.944
6.825,95.166
6.850,95.387
6.875,95.605
6.900,95.821
6.925,96.036
6.950,96.248
6.975,96.458
7.000,96.666
7.025,96.872
7.050,97.076
7.075,97.278
7.100,97.479
7.125,97.677
7.150,97.873
7.175,98.067
7.200,98.259
7.225,98.449
7.250,98.637
7.275,98.823
7.300,99.007
7.325,99.189
7.350,99.369
7.375,99.547
7.400,99.724
7.425,99.898
7.450,100.070
7.475,100.240
7.500,100.409
7.525,100.575
7.550,100.739
7.575,100.902
7.600,101.062
7.625,101.221
7.650,101.378
7.675,101.532
7.700,101.685
7.725,101.836
7.750,101.985
7.775,102.132
7.800,102.277
7.825,102.421
7.850,102.562
7.875,102.702
7.900,102.839
7.925,102.975
7.950,103.109
7.975,103.241
8.000,103.371
8.025,103.499
8.050,103.626
8.075,103.750
8.100,103.873
8.125,103.994
8.150,104.113
8.175,104.230
8.200,104.346
8.225,104.459
8.250,104.571
8.275,104.681
8.300,104.789
8.325,104.896
8.350,105.000
8.375,105.103
8.400,105.204
8.425,105.304
8.450,105.401
8.475,105.497
8.500,105.591
8.525,105.683
8.550,105.774
8.575,105.863
8.600,105.950
8.625,106.035
8.650,106.119
8.675,106.201
8.700,106.281
8.725,106.360
8.750,106.437
8.775,106.512
8.800,106.585
8.825,106.657
8.850,106.727
8.875,106.796
8.900,106.863
8.925,106.928
8.950,106.991
8.975,107.053
9.000,107.114
9.025,107.172
9.050,107.229
9.075,107.285
9.100,107.339
9.125,107.391
9.150,107.442
9.175,107.491
9.200,107.538
9.225,107.584
9.250,107.629
9.275,107.672
9.300,107.713
9.325,107.753
9.350,107.791
9.375,107.828
9.400,107.863
9.425,107.897
9.450,107.929
9.475,107.959
9.500,107.989
9.525,108.016
9.550,108.042
9.575,108.067
9.600,108.090
9.625,108.112
9.650,108.133
9.675,108.151
9.700,108.169
9.725,108.185
9.750,108.199
9.775,108.213
9.800,108.224
9.825,108.235
9.850,108.244
